datetime,max_temp,min_temp,temp,rh,precip,wind_spd,solar_rad,snow
2022-02-22,12.0,-2.0,4.1,69.2,0.0,2.7,208,0.0
2022-02-23,15.0,-1.0,5.8,62.0,0.0,1.8,178,0.0
2022-02-24,16.0,-1.0,6.3,56.9,0.0,1.7,212,0.0
2022-02-25,14.0,-1.0,6.3,69.9,1.0,3.5,190,1.0
2022-02-26,12.0,1.0,8.0,56.4,7.0,4.4,140,0.0
2022-02-27,13.0,-3.0,4.0,61.3,0.0,2.1,219,0.0
2022-02-28,14.0,-4.0,4.9,54.1,0.0,1.9,172,0.0
2022-03-01,14.0,-3.0,6.0,47.8,0.0,1.7,152,0.0
2022-03-02,14.0,2.0,7.5,49.8,0.0,2.3,66,0.0
2022-03-03,16.0,4.0,9.0,60.3,2.5,4.5,84,0.0
2022-03-04,10.0,0.3,7.3,52.2,7.5,7.5,206,0.0
2022-03-05,9.0,-0.7,4.6,33.7,0.0,4.5,189,0.0
2022-03-06,10.0,-1.0,5.1,51.4,2.6,3.7,99,0.0
2022-03-07,10.0,1.4,5.3,76.8,6.6,3.4,133,2.4
2022-03-08,13.0,1.0,5.9,71.6,0.5,3.2,219,1.0
2022-03-09,13.0,-2.0,5.8,62.9,2.5,3.3,147,0.0
2022-03-10,18.0,3.9,11.8,47.0,6.3,5.4,107,0.0
2022-03-11,16.0,7.2,12.1,49.2,6.5,5.8,132,0.0
2022-03-12,10.0,2.0,6.6,32.8,0.0,5.5,63,0.0
2022-03-13,16.0,2.9,10.3,26.2,0.0,5.9,250,0.0
2022-03-14,16.0,2.4,10.2,38.7,0.0,4.5,249,0.0
2022-03-15,13.0,0.0,7.3,42.2,0.5,3.5,243,0.0
2022-03-16,7.0,-3.0,3.8,44.0,0.0,4.8,244,0.0
2022-03-17,8.0,-6.0,0.8,37.3,0.0,3.7,259,0.0
2022-03-18,9.0,-4.0,2.6,33.4,0.0,2.3,198,0.0
2022-03-19,5.5,-1.8,1.6,41.0,0.0,3.1,239,0.0
2022-03-20,16.0,1.1,9.3,32.3,0.0,5.1,227,0.0
2022-03-21,17.0,1.0,10.4,37.6,1.5,3.5,263,0.0
2022-03-22,10.0,3.0,6.6,73.2,4.2,2.8,150,0.0
2022-03-23,17.0,1.0,8.1,66.0,0.0,2.5,267,0.0
2022-03-24,16.0,2.0,8.8,52.7,2.2,5.0,182,0.0
2022-03-25,9.0,-3.0,5.0,34.7,0.0,3.8,232,0.0
2022-03-26,9.0,-2.0,3.4,49.7,0.8,3.5,148,14.3
2022-03-27,11.0,-5.0,3.2,48.0,0.0,3.8,267,0.0
2022-03-28,14.0,-4.0,5.7,33.2,0.0,4.0,281,0.0
2022-03-29,17.0,-4.0,6.6,35.0,0.0,2.1,283,0.0
2022-03-30,21.0,-6.0,8.7,33.0,0.0,1.6,285,0.0
2022-03-31,19.0,5.0,12.4,35.8,1.0,2.3,271,0.0
2022-04-01,21.0,2.0,11.7,47.0,0.0,1.7,289,0.0
2022-04-02,18.3,8.3,13.6,27.1,0.0,2.3,290,0.0
2022-04-03,25.0,4.0,15.9,28.8,0.0,2.3,291,0.0
2022-04-04,25.0,5.0,16.0,25.9,0.0,3.0,242,0.0
2022-04-05,21.0,3.0,12.7,23.0,0.0,2.6,292,0.0
2022-04-06,21.0,3.0,13.8,25.6,0.0,2.8,198,0.0
2022-04-07,23.0,7.0,15.2,24.5,0.0,5.0,234,0.0
2022-04-08,23.0,9.0,16.3,27.0,0.0,4.0,129,0.0
2022-04-09,19.0,10.0,15.0,37.2,2.5,5.2,109,0.0
2022-04-10,18.0,3.0,11.0,50.2,0.0,3.2,303,0.0
2022-04-11,23.0,3.0,13.7,33.4,0.0,3.2,289,0.0
2022-04-12,23.0,7.0,15.8,26.0,0.0,3.2,273,0.0
2022-04-13,23.0,13.0,19.0,13.0,0.0,4.9,310,0.0
2022-04-14,23.0,9.0,16.3,14.9,0.0,2.4,198,0.0
2022-04-15,20.0,7.0,13.0,51.5,2.2,2.5,299,0.0
2022-04-16,19.0,4.0,11.7,39.0,0.0,3.0,315,0.0
2022-04-17,17.0,0.0,9.0,38.9,1.0,2.9,306,0.0
2022-04-18,18.0,0.0,9.4,36.0,0.0,1.7,318,0.0
2022-04-19,25.0,3.0,14.4,27.2,0.0,1.5,298,0.0
2022-04-20,27.0,9.0,17.4,32.3,0.5,2.6,270,0.0
2022-04-21,25.0,9.0,18.2,26.2,1.0,3.2,287,0.0
2022-04-22,24.0,4.0,15.1,30.2,0.0,1.9,324,0.0
2022-04-23,25.0,4.0,15.2,22.5,0.0,2.2,324,0.0
2022-04-24,24.0,4.0,14.9,25.8,1.5,3.1,106,0.0
2022-04-25,18.0,11.0,13.0,61.7,11.4,2.2,89,0.0
2022-04-26,19.0,7.9,12.1,79.3,3.4,2.1,209,0.0
2022-04-27,20.0,8.0,12.2,76.7,3.8,1.9,252,0.0
2022-04-28,19.0,5.0,12.6,68.2,0.5,2.1,187,0.0
2022-04-29,17.0,9.0,12.6,73.6,8.2,1.7,143,0.0
2022-04-30,20.0,10.0,14.2,68.0,10.1,2.4,184,0.0
2022-05-01,19.0,6.0,12.9,64.6,14.7,2.2,266,0.0
2022-05-02,15.0,5.0,9.9,80.0,9.8,2.2,156,0.0
2022-05-03,20.0,6.7,13.1,63.9,1.7,2.6,312,0.0
2022-05-04,24.0,6.0,16.2,45.9,0.0,2.8,329,0.0
2022-05-05,24.0,11.0,17.7,34.6,0.5,4.5,317,0.0
2022-05-06,23.0,9.0,16.2,37.5,0.0,3.8,339,0.0
2022-05-07,22.0,10.1,16.2,24.8,0.0,5.5,340,0.0
2022-05-08,18.0,5.4,12.7,29.7,0.0,3.6,338,0.0
2022-05-09,19.0,3.0,12.1,37.5,0.0,2.6,342,0.0
2022-05-10,12.9,4.6,9.3,46.0,2.0,3.3,281,0.0
2022-05-11,22.0,4.0,14.1,36.1,0.0,2.9,347,0.0
2022-05-12,21.0,5.0,14.4,33.8,0.0,3.6,330,0.0
2022-05-13,18.0,4.0,11.2,50.8,0.0,2.7,311,0.0
2022-05-14,22.0,2.0,12.6,45.5,0.0,2.1,350,0.0
2022-05-15,28.0,4.0,17.0,32.7,0.0,2.2,338,0.0
2022-05-16,28.0,10.0,20.2,27.6,0.0,4.7,340,0.0
2022-05-17,26.0,6.0,17.0,23.7,0.0,2.5,338,0.0
2022-05-18,24.0,6.0,16.3,31.9,0.0,3.1,353,0.0
2022-05-19,26.0,7.0,17.2,28.9,0.0,2.9,354,0.0
2022-05-20,27.0,8.0,18.3,26.0,0.0,3.6,354,0.0
2022-05-21,26.0,12.0,18.6,22.6,0.0,3.7,337,0.0
2022-05-22,28.0,4.0,16.6,29.8,0.0,2.1,295,0.0
2022-05-23,29.0,8.0,19.6,26.7,0.0,4.3,335,0.0
2022-05-24,24.0,7.0,16.8,26.5,0.0,2.9,357,0.0
2022-05-25,24.0,10.3,17.5,34.3,0.0,3.1,352,0.0
2022-05-26,25.0,8.0,17.3,32.8,0.0,2.5,358,0.0
2022-05-27,26.0,7.0,17.5,30.5,0.0,2.1,359,0.0
2022-05-28,26.0,7.0,17.2,32.9,0.0,2.4,307,0.0
2022-05-29,25.0,8.0,17.2,35.7,0.0,2.4,308,0.0
2022-05-30,28.0,7.0,18.8,36.5,0.0,2.0,338,0.0
2022-05-31,30.0,7.0,20.5,28.5,0.0,2.4,303,0.0
2022-06-01,31.0,11.0,21.0,23.2,0.0,2.5,315,0.0
2022-06-02,32.0,10.0,22.4,22.8,0.0,2.6,306,0.0
2022-06-03,31.0,11.0,20.7,30.7,0.0,2.1,299,0.0
2022-06-04,26.6,14.4,20.6,26.5,0.0,2.1,268,0.0
2022-06-05,26.9,15.7,20.1,30.3,0.5,2.0,283,0.0
2022-06-06,26.8,14.9,20.1,31.5,0.0,2.5,326,0.0
2022-06-07,27.4,15.3,21.3,25.5,0.0,4.1,279,0.0
2022-06-08,27.9,17.8,22.2,18.1,0.0,5.6,364,0.0
2022-06-09,26.4,14.8,20.5,20.2,0.0,3.8,364,0.0
2022-06-10,25.8,13.6,19.3,19.3,0.0,3.5,364,0.0
2022-06-11,31.0,10.0,21.4,23.0,0.0,2.4,364,0.0
2022-06-12,32.0,11.0,22.7,29.0,0.0,2.1,363,0.0
2022-06-13,31.0,14.0,24.1,23.4,0.0,2.8,363,0.0
2022-06-14,30.0,15.0,22.2,19.8,0.0,3.5,365,0.0
2022-06-15,25.9,12.1,19.1,22.0,0.0,2.9,365,0.0
2022-06-16,31.0,10.0,21.7,20.3,0.0,2.2,365,0.0
2022-06-17,33.0,10.0,23.4,22.3,0.0,2.0,365,0.0
2022-06-18,37.0,12.0,24.7,24.9,0.0,2.2,365,0.0
2022-06-19,36.0,16.8,26.7,18.8,0.0,2.0,365,0.0
2022-06-20,35.0,15.0,26.4,22.8,0.0,2.2,345,0.0
2022-06-21,36.0,16.0,26.0,24.9,0.0,2.1,363,0.0
2022-06-22,32.0,13.0,24.4,16.4,0.0,3.3,365,0.0
2022-06-23,30.0,12.0,22.5,20.7,0.0,2.6,365,0.0
2022-06-24,30.0,14.0,22.8,29.3,0.0,2.1,365,0.0
2022-06-25,32.0,12.0,23.1,23.6,0.0,1.9,364,0.0
2022-06-26,33.0,15.0,24.9,19.7,0.0,3.9,364,0.0
2022-06-27,34.0,13.0,23.7,20.1,0.0,2.4,364,0.0
2022-06-28,35.0,12.0,24.8,19.6,0.0,2.4,364,0.0
2022-06-29,36.0,12.0,24.5,15.7,0.0,2.4,364,0.0
2022-06-30,37.0,15.0,26.5,14.2,0.0,2.3,363,0.0
2022-07-01,38.0,15.0,26.9,21.3,0.0,2.1,363,0.0
2022-07-02,38.0,17.0,27.7,18.9,0.0,2.8,363,0.0
2022-07-03,32.0,16.0,24.0,29.5,0.0,3.2,362,0.0
2022-07-04,30.0,14.0,22.0,38.8,0.0,3.2,362,0.0
2022-07-05,31.0,14.0,22.5,36.7,0.0,2.9,361,0.0
2022-07-06,32.0,17.0,24.8,27.9,0.0,4.1,361,0.0
2022-07-07,36.0,19.0,26.9,21.3,0.0,3.7,361,0.0
2022-07-08,35.0,16.0,25.6,23.1,0.0,2.1,360,0.0
2022-07-09,34.0,18.0,26.0,27.6,0.0,2.7,360,0.0
2022-07-10,36.0,15.0,26.4,22.0,0.0,3.1,359,0.0
2022-07-11,38.0,16.0,28.2,19.1,0.0,2.6,355,0.0
2022-07-12,38.0,18.0,28.7,18.2,0.0,3.3,297,0.0
2022-07-13,37.0,20.0,29.0,14.3,0.0,5.1,356,0.0
2022-07-14,35.0,17.0,26.7,13.7,0.0,3.4,357,0.0
2022-07-15,33.0,15.0,25.7,15.8,0.0,4.0,357,0.0
2022-07-16,35.0,15.0,25.8,17.6,0.0,3.6,356,0.0
2022-07-17,35.0,14.0,25.7,15.3,0.0,3.2,355,0.0
2022-07-18,31.3,18.7,24.9,11.9,0.0,3.4,355,0.0
2022-07-19,36.0,15.0,27.7,13.6,0.0,4.3,354,0.0
2022-07-20,37.0,15.0,27.6,15.3,0.0,2.9,353,0.0
2022-07-21,37.0,17.0,28.5,15.7,0.0,3.1,349,0.0
2022-07-22,35.0,16.0,27.1,14.2,0.0,2.4,352,0.0
2022-07-23,36.0,15.0,25.1,15.2,0.0,2.7,351,0.0
2022-07-24,31.3,14.9,23.3,9.9,0.0,3.0,350,0.0
2022-07-25,32.0,15.0,24.2,26.1,0.0,2.3,349,0.0
2022-07-26,35.0,14.0,25.8,28.8,0.0,2.1,348,0.0
2022-07-27,36.0,16.0,26.7,26.3,0.0,1.8,348,0.0
2022-07-28,37.0,17.0,26.5,15.8,0.0,1.8,347,0.0
2022-07-29,35.0,18.0,26.7,42.7,0.0,2.6,343,0.0
2022-07-30,33.0,17.0,24.3,53.2,0.0,2.9,331,0.0
2022-07-31,35.0,17.0,26.3,39.4,0.0,2.6,339,0.0
2022-08-01,34.0,17.0,26.5,36.7,0.0,2.7,312,0.0
2022-08-02,36.0,17.0,27.0,28.1,0.0,1.8,311,0.0
2022-08-03,36.0,16.0,28.0,20.2,0.0,2.0,312,0.0
2022-08-04,37.0,17.0,28.1,19.5,0.0,2.4,328,0.0
2022-08-05,37.0,16.0,27.7,18.9,0.0,1.8,333,0.0
2022-08-06,38.0,16.0,27.5,25.1,3.0,2.5,325,0.0
2022-08-07,37.0,18.0,27.8,28.5,0.0,2.0,329,0.0
2022-08-08,37.0,18.0,29.2,23.9,0.0,2.5,334,0.0
2022-08-09,37.0,18.0,28.3,20.9,0.0,2.6,328,0.0
2022-08-10,36.0,18.0,27.3,33.9,0.5,2.9,327,0.0
2022-08-11,37.0,18.0,28.3,30.3,0.5,3.7,326,0.0
2022-08-12,37.0,18.0,28.6,24.5,0.0,3.9,329,0.0
2022-08-13,35.0,20.0,27.3,14.8,0.0,4.5,329,0.0
2022-08-14,36.0,15.0,26.9,14.9,0.0,3.3,328,0.0
2022-08-15,36.0,15.0,26.8,16.5,0.0,2.6,327,0.0
2022-08-16,38.0,17.0,28.5,14.7,0.0,2.2,309,0.0
2022-08-17,36.0,17.0,27.1,14.6,0.0,3.3,316,0.0
2022-08-18,34.0,14.0,25.2,17.4,0.0,2.2,321,0.0
2022-08-19,34.0,13.0,24.6,14.8,0.0,2.5,282,0.0
2022-08-20,33.0,13.0,24.4,18.2,0.0,3.2,264,0.0
2022-08-21,32.0,12.0,22.8,21.0,0.0,2.8,279,0.0
2022-08-22,34.0,15.0,24.5,20.0,0.0,2.6,259,0.0
2022-08-23,32.0,13.0,24.2,21.5,0.0,4.2,307,0.0
2022-08-24,31.0,14.0,22.9,22.5,0.0,3.6,314,0.0
2022-08-25,31.0,12.0,22.1,20.9,0.0,2.9,312,0.0
2022-08-26,31.0,10.0,21.5,19.8,0.0,3.2,310,0.0
2022-08-27,31.0,10.0,21.1,16.6,0.0,2.7,309,0.0
2022-08-28,26.1,14.1,20.2,14.4,0.0,2.9,307,0.0
2022-08-29,31.0,10.0,21.3,18.3,0.0,1.9,306,0.0
2022-08-30,31.0,11.0,21.8,15.3,0.0,2.3,304,0.0
2022-08-31,32.0,11.0,22.3,15.1,0.0,2.0,302,0.0
2022-09-01,31.0,10.0,21.9,15.8,0.0,1.6,300,0.0
2022-09-02,33.0,12.0,22.2,15.9,0.0,1.7,299,0.0
2022-09-03,32.0,12.0,22.8,15.0,0.0,2.0,297,0.0
2022-09-04,28.2,14.5,21.2,13.0,0.0,2.2,295,0.0
2022-09-05,34.0,12.0,23.2,14.1,0.0,1.8,294,0.0
2022-09-06,33.0,12.0,23.5,16.1,0.0,1.9,292,0.0
2022-09-07,33.0,14.0,23.6,18.6,0.0,1.9,289,0.0
2022-09-08,33.0,15.0,24.6,20.3,0.0,2.2,287,0.0
2022-09-09,32.0,14.0,23.9,21.8,0.0,3.2,286,0.0
2022-09-10,31.0,10.0,21.1,17.7,0.0,1.9,285,0.0
2022-09-11,30.0,8.0,20.1,19.2,0.0,1.8,283,0.0
2022-09-12,31.0,9.0,20.6,29.8,0.0,2.4,281,0.0
2022-09-13,32.0,8.0,20.7,26.5,0.0,2.3,270,0.0
2022-09-14,32.0,11.0,23.1,19.1,0.0,3.4,277,0.0
2022-09-15,30.0,14.0,22.3,21.0,0.0,2.6,275,0.0
2022-09-16,30.0,11.0,20.6,20.0,0.0,1.8,273,0.0
2022-09-17,31.0,9.0,20.2,21.8,0.0,2.0,271,0.0
2022-09-18,31.0,10.0,21.6,23.5,0.0,2.1,255,0.0
2022-09-19,32.0,12.0,22.5,21.9,0.0,2.0,213,0.0
2022-09-20,28.0,14.0,21.4,20.6,0.0,2.1,245,0.0
2022-09-21,29.0,10.0,17.7,21.0,0.0,1.9,239,0.0
2022-09-22,24.5,13.8,18.4,27.8,0.0,1.8,254,0.0
2022-09-23,24.4,13.8,18.8,27.0,0.0,3.5,255,0.0
2022-09-24,26.0,12.8,19.7,24.0,0.0,3.2,258,0.0
2022-09-25,25.9,14.4,19.9,18.7,0.0,2.4,256,0.0
2022-09-26,26.3,11.4,18.4,24.2,0.0,3.1,254,0.0
2022-09-27,26.1,13.4,18.9,19.0,0.0,3.1,251,0.0
2022-09-28,25.5,12.6,18.4,14.8,0.0,2.3,249,0.0
2022-09-29,26.0,12.8,19.2,14.6,0.0,1.4,247,0.0
2022-09-30,25.9,13.0,19.3,14.3,0.0,1.6,245,0.0
2022-10-01,25.1,13.0,18.7,17.9,0.0,1.8,243,0.0
2022-10-02,23.6,11.1,16.8,30.5,0.0,2.2,240,0.0
2022-10-03,23.0,10.9,16.3,24.8,0.0,3.9,239,0.0
2022-10-04,21.1,10.6,15.6,22.3,0.0,2.7,237,0.0
2022-10-05,22.9,9.2,15.9,16.8,0.0,1.1,235,0.0
2022-10-06,23.5,11.5,17.1,16.2,0.0,1.8,233,0.0
2022-10-07,28.0,6.0,17.4,20.3,0.0,2.1,226,0.0
2022-10-08,26.0,6.0,16.3,26.8,0.0,2.2,224,0.0
2022-10-09,27.0,6.0,16.3,29.7,0.0,1.6,226,0.0
2022-10-10,26.0,5.0,16.7,26.6,0.0,2.4,207,0.0
2022-10-11,26.0,7.0,16.6,24.6,0.0,3.0,222,0.0
2022-10-12,25.0,5.0,14.1,16.9,0.0,1.9,220,0.0
2022-10-13,24.0,3.0,13.9,15.7,0.0,1.8,147,0.0
2022-10-14,24.0,6.0,15.9,19.9,0.0,2.0,213,0.0
2022-10-15,26.0,10.0,17.1,23.5,0.0,2.0,211,0.0
2022-10-16,27.0,7.0,16.4,23.4,0.0,1.9,209,0.0
2022-10-17,26.0,7.0,15.9,22.5,0.0,1.9,174,0.0
2022-10-18,26.0,5.0,15.7,22.5,0.0,1.7,207,0.0
2022-10-19,25.0,5.0,14.4,34.1,0.0,2.2,205,0.0
2022-10-20,24.0,4.0,14.3,37.5,0.0,1.7,71,0.0
2022-10-21,25.0,8.0,17.0,22.2,0.0,2.9,177,0.0
2022-10-22,20.0,8.0,14.0,41.9,0.0,2.2,176,0.0
2022-10-23,24.0,3.0,13.9,44.4,0.0,2.6,194,0.0
2022-10-24,23.0,5.0,13.8,38.4,0.0,2.8,150,0.0
2022-10-25,23.0,6.0,14.9,37.0,0.0,2.3,177,0.0
2022-10-26,25.0,3.0,13.0,39.3,0.0,1.8,192,0.0
2022-10-27,24.0,5.0,14.2,34.0,0.0,2.1,183,0.0
2022-10-28,22.0,7.0,15.5,37.1,0.5,2.4,178,0.0
2022-10-29,21.0,7.0,15.1,31.4,0.0,2.2,109,0.0
2022-10-30,21.0,2.0,11.9,36.7,0.0,2.1,140,0.0
2022-10-31,19.0,9.0,14.0,43.9,1.1,2.5,168,0.0
2022-11-01,20.0,8.9,14.9,40.1,1.5,4.4,180,0.0
2022-11-02,18.0,2.0,10.5,55.1,0.0,2.1,166,0.0
2022-11-03,16.0,1.0,9.2,46.6,0.0,2.4,171,0.0
2022-11-04,16.0,0.0,7.7,41.0,0.0,1.9,176,0.0
2022-11-05,16.0,0.0,7.7,35.8,0.0,1.9,174,0.0
2022-11-06,16.0,-1.0,6.6,30.0,0.0,2.5,173,0.0
2022-11-07,15.0,-1.0,6.3,33.8,0.0,1.7,171,0.0
2022-11-08,14.0,-3.0,5.0,43.1,0.0,2.4,92,0.0
2022-11-09,15.0,-2.0,6.3,47.3,0.0,1.8,157,0.0
2022-11-10,14.0,2.0,6.5,67.8,2.9,1.5,156,0.0
2022-11-11,15.0,0.0,6.5,72.0,0.1,1.9,133,0.0
2022-11-12,14.0,1.0,6.9,72.0,3.4,1.3,110,0.0
2022-11-13,14.0,-2.0,5.0,66.8,0.0,1.6,161,0.0
2022-11-14,15.0,-3.0,5.2,47.5,0.0,1.6,160,0.0
2022-11-15,15.0,-3.0,4.8,38.9,0.0,2.0,158,0.0
2022-11-16,9.0,-4.0,3.5,53.5,8.5,1.4,45,0.0
2022-11-17,14.0,2.0,6.2,88.0,5.1,2.3,40,0.0
2022-11-18,15.0,1.0,6.6,65.8,0.0,2.4,147,0.0
2022-11-19,13.0,-2.0,4.7,67.0,0.0,1.6,153,0.0
2022-11-20,14.0,-3.0,5.3,61.6,0.0,1.7,152,0.0
2022-11-21,16.0,-4.0,4.8,60.5,0.0,1.7,150,0.0
2022-11-22,13.0,-4.0,3.9,56.8,0.0,1.0,91,0.0
2022-11-23,14.0,-2.0,5.5,49.0,0.0,1.5,54,0.0
2022-11-24,15.0,-2.0,5.2,49.9,0.0,1.5,139,0.0
2022-11-25,13.0,0.0,6.4,58.9,9.1,1.7,86,2.7
2022-11-26,14.0,6.0,10.2,58.2,1.2,4.2,134,0.0
2022-11-27,13.0,0.0,9.2,43.5,0.0,3.2,124,0.0
2022-11-28,11.0,-3.0,3.8,63.1,0.0,1.8,54,0.0
2022-11-29,13.0,-4.0,4.8,59.6,0.0,1.1,124,0.0
2022-11-30,11.0,1.0,6.0,61.2,2.2,1.3,103,0.0
2022-12-01,10.0,1.0,5.1,81.3,5.4,1.5,120,1.0
2022-12-02,12.0,2.0,6.3,82.5,0.0,1.5,126,0.0
2022-12-03,12.0,-3.0,3.7,79.3,0.0,1.4,133,0.0
2022-12-04,6.0,-4.0,1.4,79.4,0.0,1.8,95,0.0
2022-12-05,4.0,1.0,1.8,72.5,0.0,2.1,102,0.0
2022-12-06,4.0,-2.0,1.3,79.7,0.0,1.6,130,0.0
2022-12-07,8.0,-1.0,3.2,68.0,0.0,1.3,125,0.0
2022-12-08,8.0,-6.0,0.3,72.9,0.0,1.5,41,0.0
2022-12-09,7.0,-7.0,-0.8,74.6,0.0,1.7,134,0.0
2022-12-10,6.0,-6.0,-0.3,78.2,0.0,1.5,89,0.0
2022-12-11,7.0,-6.0,0.3,69.1,0.0,1.2,130,0.0
2022-12-12,7.0,-9.0,-0.7,67.1,0.4,1.5,47,0.0
2022-12-13,11.0,1.0,6.7,58.0,5.2,2.4,73,0.0
2022-12-14,7.0,3.0,4.9,84.1,4.4,1.6,60,5.5
2022-12-15,6.0,1.0,3.6,91.1,0.2,1.2,40,0.0
2022-12-16,7.0,-1.0,3.3,88.8,7.1,1.1,114,0.0
2022-12-17,8.0,-3.0,2.3,86.9,0.0,1.3,117,0.0
2022-12-18,10.0,-2.0,2.4,85.0,0.0,1.4,130,0.0
2022-12-19,8.0,-6.0,0.5,78.4,0.0,1.3,131,0.0
2022-12-20,8.0,-9.0,-1.0,79.5,0.0,1.4,131,0.0
2022-12-21,6.0,-6.0,-1.5,87.3,0.0,1.4,121,0.0
2022-12-22,4.0,-7.0,-1.6,92.2,1.9,1.4,83,22.9
2022-12-23,6.0,-1.0,2.0,89.1,4.0,2.1,81,18.7
2022-12-24,1.0,-1.0,0.0,98.3,15.5,3.4,23,213.3
2022-12-25,4.0,-2.0,0.0,95.9,3.9,1.5,98,52.8
2022-12-26,3.0,-4.0,-0.8,85.5,0.0,2.0,108,0.0
2022-12-27,0.0,-8.0,-3.1,86.4,0.0,1.4,122,0.0
2022-12-28,1.0,-6.0,-2.4,79.8,0.0,1.6,132,0.0
2022-12-29,3.0,-9.0,-3.7,76.8,0.0,1.4,132,0.0
2022-12-30,4.0,-8.0,-2.7,77.7,0.0,1.4,133,0.0
2022-12-31,3.0,-9.0,-3.7,81.7,0.0,1.2,139,0.0
2023-01-01,4.0,-9.0,-3.4,77.2,0.0,1.5,133,0.0
2023-01-02,-1.0,-12.0,-7.2,92.3,0.0,1.1,134,0.0
2023-01-03,0.0,-12.0,-6.7,86.0,0.0,1.2,134,0.0
2023-01-04,-2.0,-11.0,-6.0,87.0,5.1,1.0,43,101.8
2023-01-05,1.0,-5.0,-1.8,94.9,3.6,1.1,17,81.0
2023-01-06,5.0,-2.0,0.3,87.7,0.0,1.5,111,0.0
2023-01-07,5.0,-7.0,-0.4,71.2,1.2,2.4,118,18.8
2023-01-08,6.0,-3.0,1.5,66.7,0.6,2.2,96,9.9
2023-01-09,4.0,-2.0,0.8,68.6,1.1,2.4,58,0.2
2023-01-10,0.0,-3.0,-1.6,81.4,0.1,1.4,64,0.9
2023-01-11,1.0,-4.0,-1.4,75.6,0.0,2.7,92,0.0
2023-01-12,1.0,-5.0,-1.9,70.4,0.0,4.0,134,0.0
2023-01-13,1.0,-6.0,-3.4,74.3,0.0,2.4,142,0.0
2023-01-14,-3.0,-8.0,-5.2,90.0,2.4,1.1,84,58.6
2023-01-15,-2.0,-6.0,-4.4,94.7,7.7,1.3,124,190.8
2023-01-16,-5.0,-11.0,-8.1,94.7,0.0,1.5,139,0.0
2023-01-17,-3.0,-12.0,-7.5,95.3,0.0,1.1,42,0.0
2023-01-18,-4.0,-7.0,-5.4,95.7,0.0,1.5,147,0.0
2023-01-19,-2.0,-18.0,-10.5,89.5,0.0,1.5,149,0.0
2023-01-20,-6.0,-23.0,-16.4,84.5,0.0,1.1,150,0.0
2023-01-21,-7.0,-22.0,-16.3,81.7,0.0,1.0,151,0.0
2023-01-22,-5.0,-22.0,-14.8,85.1,0.0,1.1,152,0.0
2023-01-23,-3.0,-19.0,-9.3,86.0,0.0,1.1,121,0.0
2023-01-24,0.0,-8.0,-4.7,88.8,0.0,1.3,137,0.0
2023-01-25,-1.0,-11.0,-5.5,89.7,0.0,1.4,149,0.0
2023-01-26,-3.0,-11.0,-5.9,91.3,0.0,1.5,147,0.0
2023-01-27,-1.0,-7.0,-4.0,92.0,0.0,1.3,121,0.0
2023-01-28,-3.0,-11.0,-7.0,89.5,0.7,1.3,69,15.9
2023-01-29,4.0,-7.0,-1.0,86.9,3.8,2.0,126,92.8
2023-01-30,6.0,-2.0,2.4,74.1,9.6,2.7,99,47.3
2023-01-31,8.0,0.0,2.6,90.3,17.8,2.8,53,137.3
2023-02-01,6.0,-5.0,0.3,73.8,0.6,2.0,134,9.5
2023-02-02,5.0,-5.0,-1.0,74.9,1.4,2.6,148,11.2
2023-02-03,2.0,-7.0,-1.3,62.8,0.0,2.6,150,0.0
2023-02-04,2.0,-10.0,-4.6,69.9,0.0,2.4,171,0.0
2023-02-05,6.0,-8.0,-0.4,59.9,0.0,2.9,168,0.0
2023-02-06,8.0,-5.0,1.5,69.0,2.6,1.6,117,20.4
2023-02-07,7.0,0.0,3.1,75.6,5.2,2.6,162,14.8
2023-02-08,2.0,-5.0,-0.4,79.3,3.2,3.0,155,41.1
2023-02-09,-1.0,-10.0,-4.1,77.4,1.0,2.1,129,25.0
2023-02-10,-3.0,-13.0,-8.2,73.8,0.0,1.7,184,0.0
2023-02-11,0.0,-13.0,-6.8,77.4,0.0,1.4,181,0.0
2023-02-12,1.0,-5.0,-3.1,90.8,7.6,1.1,19,154.1
2023-02-13,-1.0,-12.0,-5.8,90.4,0.0,1.4,128,0.0
2023-02-14,-4.0,-16.0,-10.1,90.3,0.1,1.0,134,4.1
2023-02-15,4.0,-8.0,-3.2,81.5,0.5,1.4,114,12.6
2023-02-16,2.0,-13.0,-5.2,70.5,0.0,2.5,174,0.0
2023-02-17,0.0,-13.0,-7.7,70.3,0.0,2.1,198,0.0
2023-02-18,0.0,-16.0,-8.4,76.1,0.0,1.5,200,0.0
2023-02-19,7.0,-14.0,-4.0,64.8,0.0,1.8,202,0.0
2023-02-20,8.0,-6.0,0.8,56.2,0.0,2.9,204,0.0
2023-02-21,9.0,-5.0,2.4,53.3,0.0,2.7,206,0.0
2023-02-22,12.0,0.0,6.0,44.5,0.0,3.5,208,0.0
2023-02-23,12.0,-1.0,6.5,45.4,0.0,3.1,210,0.0
2023-02-24,11.0,-1.0,5.3,57.1,0.0,2.7,212,0.0
2023-02-25,11.0,-3.0,3.7,73.7,0.0,1.8,210,0.0
2023-02-26,13.0,-2.0,4.9,68.4,0.0,1.8,217,0.0
2023-02-27,16.0,-2.0,5.9,61.0,0.0,1.8,219,0.0
2023-02-28,14.0,-2.0,5.5,59.1,0.0,1.4,221,0.0
